"id","panelid","seqno","zone","alarm","createtime","receivedtime","comment","status","sendtoclient","closedBy","closedtime","sendip","alerttype","location","priority"
"10917655","666666","0051","110","RO","2018-10-16 17:26:03","2018-10-16 17:29:19",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10918522","666666","0052","021","BR","2018-10-16 17:37:08","2018-10-16 17:40:57",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10918523","666666","0053","021","BA","2018-10-16 17:40:46","2018-10-16 17:40:59","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:38","192.168.0.51","Backroom door","0","R"
"10918528","666666","0054","100","RC","2018-10-16 17:40:46","2018-10-16 17:41:01",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10918535","666666","0055","100","RO","2018-10-16 17:40:57","2018-10-16 17:41:07",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921954","666666","0056","023","BR","2018-10-16 18:24:13","2018-10-16 18:24:33",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921958","666666","0057","023","BA","2018-10-16 18:24:16","2018-10-16 18:24:35","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:47","192.168.0.51","Tamper Switch","0","R"
"10921961","666666","0058","100","RC","2018-10-16 18:24:16","2018-10-16 18:24:37",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921966","666666","0059","023","BR","2018-10-16 18:24:16","2018-10-16 18:24:39",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921968","666666","0060","023","BA","2018-10-16 18:24:17","2018-10-16 18:24:41","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:31","192.168.0.51","Tamper Switch","0","R"
"10921971","666666","0061","023","BR","2018-10-16 18:24:17","2018-10-16 18:24:43",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921974","666666","0062","023","BA","2018-10-16 18:24:17","2018-10-16 18:24:46","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:09","192.168.0.51","Tamper Switch","0","R"
"10921979","666666","0063","023","BR","2018-10-16 18:24:17","2018-10-16 18:24:48",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10921981","666666","0064","100","RO","2018-10-16 18:24:28","2018-10-16 18:24:50",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923787","666666","0065","002","BA","2018-10-16 18:50:07","2018-10-16 18:50:24","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:18","192.168.0.51","Glass break sensor","0","R"
"10923790","666666","0066","100","RC","2018-10-16 18:50:07","2018-10-16 18:50:26",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923791","666666","0067","002","BR","2018-10-16 18:50:07","2018-10-16 18:50:28",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923794","666666","0068","002","BA","2018-10-16 18:50:07","2018-10-16 18:50:30","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:56","192.168.0.51","Glass break sensor","0","R"
"10923798","666666","0069","002","BR","2018-10-16 18:50:07","2018-10-16 18:50:32",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923799","666666","0070","002","BA","2018-10-16 18:50:07","2018-10-16 18:50:35","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:03","192.168.0.51","Glass break sensor","0","R"
"10923803","666666","0071","002","BR","2018-10-16 18:50:12","2018-10-16 18:50:37",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10923806","666666","0072","100","RO","2018-10-16 18:50:18","2018-10-16 18:50:39",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924069","666666","0073","023","BA","2018-10-16 18:53:26","2018-10-16 18:53:43","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:50","192.168.0.51","Tamper Switch","0","R"
"10924074","666666","0074","100","RC","2018-10-16 18:53:26","2018-10-16 18:53:45",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924085","666666","0075","100","RO","2018-10-16 18:53:37","2018-10-16 18:53:53",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924090","666666","0076","023","BR","2018-10-16 18:53:39","2018-10-16 18:53:56",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924099","666666","0077","023","BA","2018-10-16 18:53:45","2018-10-16 18:54:01","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:39","192.168.0.51","Tamper Switch","0","R"
"10924104","666666","0078","100","RC","2018-10-16 18:53:45","2018-10-16 18:54:04",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924120","666666","0079","100","RO","2018-10-16 18:53:56","2018-10-16 18:54:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924315","666666","0080","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:06",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924321","666666","0081","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:08","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:32","192.168.0.51","Panic Switch","0","R"
"10924326","666666","0082","100","RC","2018-10-16 18:55:49","2018-10-16 18:56:10",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924330","666666","0083","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924333","666666","0084","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:14","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:27","192.168.0.51","Panic Switch","0","R"
"10924338","666666","0085","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:16",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924343","666666","0086","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:19","No Issue found after video verification","C","S","RAJ","2018-10-17 07:41:25","192.168.0.51","Panic Switch","0","R"
"10924346","666666","0087","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:21",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924351","666666","0088","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:23","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:09","192.168.0.51","Panic Switch","0","R"
"10924357","666666","0089","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:25",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924362","666666","0090","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:27","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:01","192.168.0.51","Panic Switch","0","R"
"10924370","666666","0091","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:31",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924374","666666","0092","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:33","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:54","192.168.0.51","Panic Switch","0","R"
"10924387","666666","0093","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:42",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924394","666666","0094","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:44","No Issue found after video verification","C","S","RAJ","2018-10-17 07:40:16","192.168.0.51","Panic Switch","0","R"
"10924396","666666","0095","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:46",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924401","666666","0096","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:48","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:44","192.168.0.51","Panic Switch","0","R"
"10924406","666666","0097","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:51",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924409","666666","0098","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:53","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:35","192.168.0.51","Panic Switch","0","R"
"10924413","666666","0099","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:55",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924419","666666","0100","003","BA","2018-10-16 18:55:49","2018-10-16 18:56:57","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:28","192.168.0.51","Panic Switch","0","R"
"10924423","666666","0101","003","BR","2018-10-16 18:55:49","2018-10-16 18:56:59",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924425","666666","0102","003","BA","2018-10-16 18:55:49","2018-10-16 18:57:01","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:21","192.168.0.51","Panic Switch","0","R"
"10924431","666666","0103","003","BR","2018-10-16 18:55:49","2018-10-16 18:57:03",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924434","666666","0104","003","BA","2018-10-16 18:55:49","2018-10-16 18:57:05","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:15","192.168.0.51","Panic Switch","0","R"
"10924438","666666","0105","100","RO","2018-10-16 18:56:00","2018-10-16 18:57:08",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924525","666666","0106","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:03",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924530","666666","0107","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:05","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:09","192.168.0.51","Panic Switch","0","R"
"10924537","666666","0108","100","RC","2018-10-16 18:57:46","2018-10-16 18:58:07",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924540","666666","0109","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:09",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924545","666666","0110","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:11","No Issue found after video verification","C","S","RAJ","2018-10-17 07:39:03","192.168.0.51","Panic Switch","0","R"
"10924550","666666","0111","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:13",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924554","666666","0112","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:16","No Issue found after video verification","C","S","RAJ","2018-10-17 07:38:57","192.168.0.51","Panic Switch","0","R"
"10924558","666666","0113","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:18",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924562","666666","0114","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:20","No Issue found after video verification","C","S","RAJ","2018-10-17 07:38:50","192.168.0.51","Panic Switch","0","R"
"10924565","666666","0115","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:22",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924571","666666","0116","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:24","No Issue found after video verification","C","S","RAJ","2018-10-17 07:37:48","192.168.0.51","Panic Switch","0","R"
"10924575","666666","0117","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:26",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924578","666666","0118","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:28","No Issue found after video verification","C","S","RAJ","2018-10-17 07:37:42","192.168.0.51","Panic Switch","0","R"
"10924583","666666","0119","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:30",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924585","666666","0120","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:33","No Issue found after video verification","C","S","RAJ","2018-10-17 07:37:30","192.168.0.51","Panic Switch","0","R"
"10924589","666666","0121","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:35",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924594","666666","0122","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:37","No Issue found after video verification","C","S","RAJ","2018-10-17 07:37:16","192.168.0.51","Panic Switch","0","R"
"10924597","666666","0123","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:39",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924602","666666","0124","003","BA","2018-10-16 18:57:46","2018-10-16 18:58:41","No Issue found after video verification","C","S","RAJ","2018-10-17 07:37:07","192.168.0.51","Panic Switch","0","R"
"10924607","666666","0125","003","BR","2018-10-16 18:57:46","2018-10-16 18:58:43",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924610","666666","0126","003","BA","2018-10-16 18:57:47","2018-10-16 18:58:45","No Issue found after video verification","C","S","RAJ","2018-10-17 07:36:59","192.168.0.51","Panic Switch","0","R"
"10924613","666666","0127","100","RO","2018-10-16 18:57:58","2018-10-16 18:58:48",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924617","666666","0128","003","BR","2018-10-16 18:58:26","2018-10-16 18:58:50",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924619","666666","0129","003","BA","2018-10-16 18:58:26","2018-10-16 18:58:52","No Issue found after video verification","C","S","RAJ","2018-10-17 07:36:53","192.168.0.51","Panic Switch","0","R"
"10924624","666666","0130","100","RC","2018-10-16 18:58:26","2018-10-16 18:58:54",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924629","666666","0131","003","BR","2018-10-16 18:58:26","2018-10-16 18:58:56",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924633","666666","0132","003","BA","2018-10-16 18:58:26","2018-10-16 18:58:58","No Issue found after video verification","C","S","RAJ","2018-10-17 07:36:47","192.168.0.51","Panic Switch","0","R"
"10924638","666666","0133","003","BR","2018-10-16 18:58:26","2018-10-16 18:59:00",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924643","666666","0134","003","BA","2018-10-16 18:58:26","2018-10-16 18:59:02","No Issue found after video verification","C","S","RAJ","2018-10-17 07:36:36","192.168.0.51","Panic Switch","0","R"
"10924645","666666","0135","003","BR","2018-10-16 18:58:26","2018-10-16 18:59:05",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924650","666666","0136","003","BA","2018-10-16 18:58:26","2018-10-16 18:59:07","No Issue found after video verification","C","S","RAJ","2018-10-17 07:36:26","192.168.0.51","Panic Switch","0","R"
"10924654","666666","0137","003","BR","2018-10-16 18:58:26","2018-10-16 18:59:09",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924658","666666","0138","100","RO","2018-10-16 18:58:37","2018-10-16 18:59:11",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924662","666666","0139","003","BA","2018-10-16 18:58:39","2018-10-16 18:59:13","No Issue found after video verification","C","S","RAJ","2018-10-17 07:36:08","192.168.0.51","Panic Switch","0","R"
"10924668","666666","0140","100","RC","2018-10-16 18:58:39","2018-10-16 18:59:15",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924672","666666","0141","003","BR","2018-10-16 18:58:39","2018-10-16 18:59:17",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924675","666666","0142","003","BA","2018-10-16 18:58:39","2018-10-16 18:59:20","No Issue found after video verification","C","S","RAJ","2018-10-17 07:35:55","192.168.0.51","Panic Switch","0","R"
"10924681","666666","0143","003","BR","2018-10-16 18:58:39","2018-10-16 18:59:22",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924685","666666","0144","003","BA","2018-10-16 18:58:39","2018-10-16 18:59:24","No Issue found after video verification","C","S","RAJ","2018-10-17 07:35:48","192.168.0.51","Panic Switch","0","R"
"10924692","666666","0145","003","BR","2018-10-16 18:58:39","2018-10-16 18:59:26",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924699","666666","0146","003","BA","2018-10-16 18:58:39","2018-10-16 18:59:28","No Issue found after video verification","C","S","RAJ","2018-10-17 07:34:15","192.168.0.51","Panic Switch","0","R"
"10924706","666666","0147","003","BR","2018-10-16 18:58:39","2018-10-16 18:59:30",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924715","666666","0148","003","BA","2018-10-16 18:58:39","2018-10-16 18:59:32","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:57","192.168.0.51","Panic Switch","0","R"
"10924726","666666","0149","100","RO","2018-10-16 18:58:50","2018-10-16 18:59:34",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924865","666666","0150","003","BR","2018-10-16 18:59:36","2018-10-16 18:59:53",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924892","666666","0151","003","BA","2018-10-16 18:59:36","2018-10-16 18:59:55","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:48","192.168.0.51","Panic Switch","0","R"
"10924916","666666","0152","100","RC","2018-10-16 18:59:36","2018-10-16 18:59:57",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924946","666666","0153","003","BR","2018-10-16 18:59:36","2018-10-16 18:59:59",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10924973","666666","0154","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:01","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:39","192.168.0.51","Panic Switch","0","R"
"10924992","666666","0155","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:03",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925018","666666","0156","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:06","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:32","192.168.0.51","Panic Switch","0","R"
"10925050","666666","0157","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:08",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925073","666666","0158","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:10","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:24","192.168.0.51","Panic Switch","0","R"
"10925113","666666","0159","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:12",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925147","666666","0160","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:14","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:18","192.168.0.51","Panic Switch","0","R"
"10925170","666666","0161","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:16",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925194","666666","0162","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:18","No Issue found after video verification","C","S","RAJ","2018-10-17 07:33:10","192.168.0.51","Panic Switch","0","R"
"10925219","666666","0163","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:20",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925241","666666","0164","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:23","No Issue found after video verification","C","S","RAJ","2018-10-17 07:32:57","192.168.0.51","Panic Switch","0","R"
"10925260","666666","0165","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:25",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925282","666666","0166","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:27","No Issue found after video verification","C","S","RAJ","2018-10-17 07:31:41","192.168.0.51","Panic Switch","0","R"
"10925291","666666","0167","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:29",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"10925309","666666","0168","003","BA","2018-10-16 18:59:36","2018-10-16 19:00:31","No Issue found after video verification","C","S","RAJ","2018-10-17 07:31:26","192.168.0.51","Panic Switch","0","R"
"10925330","666666","0169","003","BR","2018-10-16 18:59:36","2018-10-16 19:00:33",NULL,"O",NULL,NULL,NULL,NULL,NULL,NULL,NULL
